filename,problem?,ticks,velocity,offset_sec,offset_tick
F01_0450_0001_2,True,480,101,0.0,0
F01_0458_0001_1,True,480,101,0.0,0
F01_0458_0001_2,True,480,101,0.0,0
F01_0458_0002_1,True,480,101,0.0,0
F01_0458_0002_2,True,480,101,0.0,0
F01_0459_0001_1,True,480,101,0.0,0
F01_0459_0001_2,True,480,101,0.0,0
F01_0465_0001_1,True,480,101,0.0,0
F01_0465_0001_2,True,480,101,0.0,0
F01_0465_0002_1,True,480,107,0.0,0
F01_0465_0002_2,True,480,107,0.0,0
F01_0470_0001_1,True,480,80,0.0,0
F01_0470_0001_2,True,480,80,0.0,0
F01_0473_0001_1,True,480,93,0.0,0
F01_0473_0001_2,True,480,93,0.0,0
F01_0473_0002_1,True,480,104,0.0,0
F01_0473_0002_2,True,480,104,0.0,0
F01_0478_0001_1,True,480,101,0.0,0
F01_0478_0001_2,True,480,101,0.0,0
F01_0485_0001_2,True,480,114,0.0,0
F01_0485_0002_1,True,480,114,0.0,0
F01_0485_0002_2,True,480,114,0.0,0
F01_0488_0002_1,True,480,76,0.0,0
F01_0488_0002_2,True,480,76,0.0,0
F01_0491_0001_1,True,480,93,0.0,0
F01_0491_0001_2,True,480,93,0.0,0
F01_0491_0002_1,True,480,93,0.0,0
F01_0491_0002_2,True,480,93,0.0,0
F01_0495_0001_2,True,480,114,0.0,0
F01_0495_0002_1,True,480,93,0.0,0
F01_0495_0002_2,True,480,93,0.0,0
F01_0497_0001_1,True,480,114,0.0,0
F01_0497_0001_2,True,480,114,0.0,0
F01_0497_0002_1,True,480,114,0.0,0
F02_0001_0001_1,True,480,80,0.0,0
F02_0001_0001_2,True,480,80,0.0,0
F02_0002_0001_1,True,480,80,0.0,0
F02_0002_0001_2,True,480,80,0.0,0
F02_0003_0001_1,True,480,80,0.0,0
F02_0003_0001_2,True,480,80,0.0,0
F02_0004_0001_1,True,480,80,1.0,960
F02_0004_0001_2,True,480,80,1.0,960
F02_0006_0002_1,True,480,80,0.0,0
F02_0008_0001_1,True,480,80,0.0,0
F02_0008_0001_2,True,480,80,0.0,0
F02_0009_0001_1,True,480,80,0.0,0
F02_0009_0001_2,True,480,80,0.0,0
F02_0010_0001_1,True,480,80,0.0,0
F02_0010_0001_2,True,480,80,0.0,0
F02_0011_0001_1,True,480,114,0.0,0
F02_0011_0001_2,True,480,114,0.0,0
F02_0012_0001_1,True,480,114,0.0,0
F02_0012_0001_2,True,480,114,0.0,0
F02_0014_0001_1,True,480,80,0.0,0
F02_0014_0001_2,True,480,80,0.0,0
F02_0015_0001_1,True,480,114,0.0,0
F02_0015_0001_2,True,480,114,0.0,0
F02_0016_0001_1,True,480,114,0.0,0
F02_0016_0001_2,True,480,114,0.0,0
F02_0017_0001_1,True,480,80,0.0,0
F02_0017_0001_2,True,480,80,0.0,0
F02_0019_0001_1,True,480,80,0.0,0
F02_0020_0001_1,True,480,114,1.714284,1920
F02_0020_0001_2,True,480,114,1.714284,1920
F02_0020_0002_1,True,480,114,0.0,0
F02_0020_0002_2,True,480,114,0.0,0
F02_0022_0002_1,True,480,80,0.0,0
F02_0022_0002_2,True,480,80,0.0,0
F02_0025_0001_1,True,480,80,0.0,0
F02_0025_0001_2,True,480,80,0.0,0
F02_0025_0002_1,True,480,80,0.0,0
F02_0025_0002_2,True,480,80,0.0,0
F02_0026_0001_1,True,480,114,0.0,0
F02_0026_0001_2,True,480,114,0.0,0
F02_0026_0002_1,True,480,114,0.0,0
F02_0026_0002_2,True,480,114,0.0,0
F02_0030_0001_1,True,480,80,0.0,0
F02_0030_0001_2,True,480,80,0.0,0
F02_0031_0001_1,True,480,114,0.0,0
F02_0031_0001_2,True,480,114,0.0,0
F02_0032_0001_1,True,480,114,0.0,0
F02_0032_0001_2,True,480,114,0.0,0
F02_0032_0002_2,True,480,114,0.0,0
F02_0033_0001_2,True,480,114,0.0,0
F02_0036_0001_1,True,480,114,0.0,0
F02_0036_0001_2,True,480,114,0.0,0
F02_0036_0002_1,True,480,114,0.0,0
F02_0036_0002_2,True,480,114,0.0,0
F02_0041_0001_1,True,480,114,0.0,0
F02_0041_0001_2,True,480,114,0.0,0
F02_0041_0002_2,True,480,114,0.0,0
F02_0042_0001_1,True,480,114,0.0,0
F02_0042_0001_2,True,480,114,0.0,0
F02_0042_0002_1,True,480,114,0.0,0
F02_0042_0002_2,True,480,114,0.0,0
F02_0050_0001_1,True,480,101,0.0,0
F02_0050_0001_2,True,480,101,0.0,0
F02_0052_0001_1,True,480,80,0.0,0
F02_0052_0001_2,True,480,80,0.0,0
F02_0054_0001_1,True,480,91,0.75,720
F02_0054_0001_2,True,480,91,0.75,720
F02_0054_0002_1,True,480,114,0.0,0
F02_0054_0002_2,True,480,114,0.0,0
F02_0064_0001_1,True,480,114,0.0,0
F02_0064_0001_2,True,480,114,0.0,0
F02_0064_0002_1,True,480,114,0.0,0
F02_0064_0002_2,True,480,114,0.0,0
F02_0067_0001_1,True,480,80,0.0,0
F02_0067_0001_2,True,480,80,0.0,0
F02_0067_0002_1,True,480,80,0.0,0
F02_0067_0002_2,True,480,80,0.0,0
F02_0070_0002_1,True,480,80,0.0,0
F02_0070_0002_2,True,480,80,0.0,0
F02_0070_0003_1,True,480,80,0.0,0
F02_0070_0003_2,True,480,80,0.0,0
F02_0070_0004_1,True,480,80,0.0,0
F02_0070_0004_2,True,480,80,0.0,0
F02_0072_0002_1,True,480,93,2.000001,1440
F02_0073_0001_1,True,480,114,0.0,0
F02_0073_0001_2,True,480,114,0.0,0
F02_0073_0002_1,True,480,114,0.0,0
F02_0073_0002_2,True,480,114,0.0,0
F02_0073_0003_1,True,480,114,0.0,0
F02_0073_0003_2,True,480,114,0.0,0
F02_0094_0001_1,True,480,100,0.0,0
F02_0094_0001_2,True,480,100,0.0,0
F02_0096_0001_1,True,480,93,2.1176459999999997,1440
F02_0097_0001_1,True,480,80,0.0,0
F02_0097_0001_2,True,480,80,0.0,0
F02_0099_0002_2,True,480,114,0.0,0
F02_0106_0002_2,True,480,114,0.0,0
F02_0106_0003_2,True,480,114,0.0,0
F02_0115_0001_1,True,480,101,0.0,0
F02_0115_0001_2,True,480,101,0.0,0
F02_0118_0002_1,True,480,80,0.0,0
F02_0118_0002_2,True,480,80,0.0,0
F02_0127_0001_1,True,480,80,0.0,0
F02_0127_0001_2,True,480,80,0.0,0
F02_0127_0002_1,True,480,80,0.0,0
F02_0127_0002_2,True,480,80,0.0,0
F02_0133_0002_1,True,480,114,0.0,0
F02_0133_0002_2,True,480,114,0.0,0
F02_0137_0001_1,True,480,114,0.0,0
F02_0137_0001_2,True,480,114,0.0,0
F02_0137_0002_1,True,480,114,0.0,0
F02_0137_0003_1,True,480,114,0.0,0
F02_0137_0003_2,True,480,114,0.0,0
F02_0138_0001_1,True,480,80,0.0,0
F02_0138_0001_2,True,480,80,0.0,0
F02_0138_0002_1,True,480,80,0.0,0
F02_0138_0002_2,True,480,80,0.0,0
F02_0139_0002_1,True,480,114,0.0,0
F02_0142_0001_1,True,480,114,0.0,0
F02_0142_0001_2,True,480,114,0.0,0
F02_0143_0001_1,True,480,114,0.0,0
F02_0151_0001_2,True,480,80,0.0,0
F02_0151_0002_1,True,480,80,0.0,0
F02_0151_0002_2,True,480,80,0.0,0
F02_0154_0002_2,True,480,114,0.0,0
F02_0155_0001_1,True,480,114,0.0,0
F02_0156_0001_1,True,480,80,0.0,0
F02_0156_0001_2,True,480,80,0.0,0
F02_0158_0001_2,True,480,80,0.0,0
F02_0158_0002_1,True,480,80,0.0,0
F02_0158_0002_2,True,480,80,0.0,0
F02_0160_0001_1,True,480,114,0.0,0
F02_0164_0001_1,True,480,80,0.0,0
F02_0164_0001_2,True,480,80,0.0,0
F02_0169_0001_1,True,480,114,0.0,0
F02_0169_0001_2,True,480,114,0.0,0
F02_0169_0002_1,True,480,114,0.0,0
F02_0169_0002_2,True,480,114,0.0,0
F02_0175_0001_1,True,480,114,0.0,0
F02_0175_0001_2,True,480,114,0.0,0
F02_0175_0002_1,True,480,114,0.0,0
F02_0175_0002_2,True,480,114,0.0,0
F02_0177_0002_1,True,480,101,0.0,0
F02_0180_0001_1,True,480,93,1.5,1440
F02_0180_0001_2,True,480,93,1.5,1440
F02_0185_0001_1,True,480,114,0.0,0
F02_0185_0001_2,True,480,114,0.0,0
F02_0185_0002_1,True,480,114,0.0,0
F02_0185_0002_2,True,480,114,0.0,0
F02_0187_0002_1,True,480,81,1.0,960
F02_0187_0002_2,True,480,81,1.0,960
F02_0190_0001_2,True,480,114,0.0,0
F02_0192_0001_1,True,480,80,0.0,0
F02_0192_0001_2,True,480,80,0.0,0
F02_0201_0001_1,True,480,91,2.0833325,1200
F02_0201_0001_2,True,480,91,2.0833325,1200
F02_0201_0002_1,True,480,81,2.499999,1440
F02_0201_0002_2,True,480,81,2.499999,1440
F02_0203_0002_2,True,480,114,0.0,0
F02_0205_0001_1,True,480,74,1.2,960
F02_0205_0001_2,True,480,74,1.2,960
F02_0205_0002_2,True,480,76,1.2,960
F02_0212_0001_1,True,480,88,0.9375,720
F02_0212_0001_2,True,480,88,0.9375,720
F02_0214_0001_1,True,480,80,0.0,0
F02_0215_0001_1,True,480,114,0.0,0
F02_0215_0001_2,True,480,114,0.0,0
F02_0216_0001_1,True,480,93,1.875,1200
F02_0216_0001_2,True,480,93,1.875,1200
F02_0217_0002_1,True,480,81,1.8,1440
F02_0217_0002_2,True,480,81,1.8,1440
F02_0218_0001_1,True,480,81,2.7631555,1680
F02_0218_0001_2,True,480,81,2.7631555,1680
F02_0218_0002_1,True,480,81,2.763159,1680
F02_0220_0001_1,True,480,114,0.0,0
F02_0223_0001_1,True,480,93,2.470587,1680
F02_0223_0001_2,True,480,93,2.470587,1680
F02_0223_0002_1,True,480,93,2.470587,1680
F02_0223_0002_2,True,480,93,2.470587,1680
F02_0230_0002_2,True,480,114,0.0,0
F02_0231_0001_1,True,480,114,0.0,0
F02_0239_0001_1,True,480,93,3.1034490000000003,1440
F02_0239_0001_2,True,480,93,3.1034490000000003,1440
F02_0243_0001_2,True,480,77,0.769231,480
F02_0244_0001_1,True,480,80,0.0,0
F02_0244_0001_2,True,480,80,0.0,0
F02_0244_0002_1,True,480,80,0.0,0
F02_0244_0002_2,True,480,80,0.0,0
F02_0247_0001_1,True,480,114,0.0,0
F02_0248_0001_1,True,480,101,0.0,0
F02_0248_0001_2,True,480,101,0.0,0
F02_0257_0001_1,True,480,93,2.25,1440
F02_0257_0001_2,True,480,93,2.25,1440
F02_0258_0001_1,True,480,114,0.0,0
F02_0258_0001_2,True,480,114,0.0,0
F02_0258_0002_1,True,480,101,2.000001,1440
F02_0262_0001_1,True,480,101,0.0,0
F02_0262_0001_2,True,480,101,0.0,0
F02_0262_0002_1,True,480,101,0.0,0
F02_0262_0002_2,True,480,101,0.0,0
F02_0264_0002_2,True,480,114,0.0,0
F02_0267_0001_1,True,480,81,2.25,1440
F02_0267_0001_2,True,480,81,2.25,1440
F02_0268_0001_1,True,480,101,0.0,0
F02_0268_0001_2,True,480,101,0.0,0
F02_0268_0002_1,True,480,81,1.875,1440
F02_0268_0002_2,True,480,81,1.875,1440
F02_0271_0001_1,True,480,81,0.731707,480
F02_0271_0001_2,True,480,81,0.731707,480
F02_0271_0002_1,True,480,81,0.731707,480
F02_0271_0002_2,True,480,81,0.731707,480
F02_0271_0003_1,True,480,81,0.0,0
F02_0271_0003_2,True,480,81,0.0,0
F02_0271_0004_1,True,480,81,0.0,0
F02_0271_0004_2,True,480,81,0.0,0
F02_0275_0001_1,True,480,101,0.0,0
F02_0275_0001_2,True,480,101,0.0,0
F02_0275_0002_1,True,480,81,0.0,0
F02_0286_0001_1,True,480,114,0.0,0
F02_0287_0002_1,True,480,93,0.0,0
F02_0287_0002_2,True,480,93,0.0,0
F02_0288_0001_1,True,480,81,0.0,0
F02_0288_0001_2,True,480,81,0.0,0
F02_0288_0002_2,True,480,81,0.0,0
F02_0298_0001_1,True,480,81,0.0,0
F02_0298_0001_2,True,480,81,0.0,0
F02_0299_0001_1,True,480,101,0.3,240
F02_0299_0001_2,True,480,101,0.3,240
F02_0299_0002_1,True,480,101,0.0,0
F02_0299_0002_2,True,480,101,0.0,0
F02_0301_0002_1,True,480,91,0.0,0
F02_0301_0002_2,True,480,91,0.0,0
F02_0303_0002_1,True,480,80,0.0,0
F02_0303_0002_2,True,480,80,0.0,0
F02_0309_0002_1,True,480,101,0.0,0
F02_0309_0002_2,True,480,101,0.0,0
F02_0321_0001_1,True,480,91,0.0,0
F02_0321_0001_2,True,480,91,0.0,0
F02_0329_0001_1,True,480,80,0.0,0
F02_0329_0001_2,True,480,80,0.0,0
F02_0329_0002_1,True,480,80,0.0,0
F02_0331_0002_2,True,480,80,0.0,0
F02_0339_0001_1,True,480,80,0.0,0
F02_0339_0001_2,True,480,80,0.0,0
F02_0349_0002_1,True,480,81,0.0,0
F02_0354_0002_1,True,480,101,0.0,0
F02_0354_0002_2,True,480,101,0.0,0
F02_0359_0001_1,True,480,101,0.0,0
F02_0359_0001_2,True,480,101,0.0,0
F02_0359_0002_1,True,480,101,0.0,0
F02_0359_0002_2,True,480,101,0.0,0
F02_0364_0001_1,True,480,114,0.0,0
F02_0364_0001_2,True,480,114,0.0,0
F02_0368_0002_1,True,480,93,0.0,0
F02_0378_0001_2,True,480,114,0.0,0
F02_0388_0001_1,True,480,101,0.0,0
F02_0391_0001_1,True,480,91,0.0,0
F02_0391_0001_2,True,480,91,0.0,0
F02_0392_0001_1,True,480,93,0.0,0
F02_0392_0001_2,True,480,93,0.0,0
F02_0393_0001_1,True,480,81,0.0,0
F02_0393_0001_2,True,480,81,0.0,0
F02_0393_0002_1,True,480,81,0.0,0
F02_0393_0002_2,True,480,81,0.0,0
F02_0407_0002_1,True,480,95,0.0,0
F02_0407_0002_2,True,480,95,0.0,0
F02_0409_0001_1,True,480,114,0.0,0
F02_0409_0001_2,True,480,114,0.0,0
F02_0409_0002_1,True,480,93,0.0,0
F02_0409_0002_2,True,480,93,0.0,0
F02_0410_0002_1,True,480,101,0.0,0
F02_0410_0002_2,True,480,101,0.0,0
F02_0411_0001_1,True,480,93,0.0,0
F02_0411_0001_2,True,480,93,0.0,0
F02_0418_0001_1,True,480,80,0.0,0
F02_0418_0001_2,True,480,80,0.0,0
F02_0421_0001_1,True,480,114,0.0,0
F02_0421_0001_2,True,480,114,0.0,0
F02_0421_0002_1,True,480,93,0.0,0
F02_0421_0002_2,True,480,93,0.0,0
F02_0422_0001_1,True,480,114,0.0,0
F02_0422_0001_2,True,480,114,0.0,0
F02_0426_0001_1,True,480,93,0.0,0
F02_0426_0001_2,True,480,93,0.0,0
F02_0427_0001_2,True,480,81,0.0,0
F02_0430_0001_1,True,480,101,0.0,0
F02_0430_0001_2,True,480,101,0.0,0
F02_0437_0001_1,True,480,101,0.0,0
F02_0437_0001_2,True,480,101,0.0,0
F02_0448_0001_1,True,480,81,0.0,0
F02_0448_0001_2,True,480,81,0.0,0
F02_0448_0002_1,True,480,81,0.0,0
F02_0448_0002_2,True,480,81,0.0,0
F02_0450_0001_1,True,480,101,0.0,0
F02_0450_0001_2,True,480,101,0.0,0
F03_0001_0001_1,True,480,80,0.0,0
F03_0001_0001_2,True,480,80,0.0,0
F03_0002_0001_1,True,480,80,0.0,0
F03_0002_0001_2,True,480,80,0.0,0
F03_0003_0001_2,True,480,80,0.0,0
F03_0005_0001_2,True,480,80,0.0,0
F03_0007_0001_1,True,480,80,0.0,0
F03_0007_0001_2,True,480,80,0.0,0
F03_0008_0001_1,True,480,80,0.0,0
F03_0010_0001_2,True,480,80,0.0,0
F03_0011_0001_1,True,480,114,0.0,0
F03_0011_0001_2,True,480,114,0.0,0
F03_0014_0001_1,True,480,80,0.0,0
F03_0015_0001_1,True,480,114,0.0,0
F03_0016_0001_1,True,480,114,0.0,0
F03_0016_0001_2,True,480,114,0.0,0
F03_0017_0001_1,True,480,80,0.0,0
F03_0018_0001_2,True,480,80,0.0,0
F03_0020_0001_1,True,480,114,1.714284,1920
F03_0020_0002_1,True,480,114,0.0,0
F03_0024_0001_1,True,480,114,0.0,0
F03_0025_0001_1,True,480,80,0.0,0
F03_0025_0002_1,True,480,80,0.0,0
F03_0026_0001_1,True,480,114,0.0,0
F03_0026_0001_2,True,480,114,0.0,0
F03_0026_0002_1,True,480,114,0.0,0
F03_0030_0001_1,True,480,80,0.0,0
F03_0032_0001_1,True,480,114,0.0,0
F03_0032_0001_2,True,480,114,0.0,0
F03_0036_0001_2,True,480,114,0.0,0
F03_0036_0002_1,True,480,114,0.0,0
F03_0036_0002_2,True,480,114,0.0,0
F03_0052_0001_1,True,480,80,0.0,0
F03_0052_0001_2,True,480,80,0.0,0
F03_0052_0002_2,True,480,80,0.0,0
F03_0053_0001_1,True,480,80,1.5,1440
F03_0054_0001_1,True,480,91,0.75,720
F03_0054_0001_2,True,480,91,0.75,720
F03_0063_0003_1,True,480,101,0.0,0
F03_0078_0001_1,True,480,114,0.0,0
F03_0078_0001_2,True,480,114,0.0,0
F03_0096_0001_1,True,480,93,2.1176459999999997,1440
F03_0100_0001_1,True,480,114,0.0,0
F03_0100_0002_1,True,480,114,0.0,0
F03_0101_0001_1,True,480,114,0.0,0
F03_0101_0002_1,True,480,114,0.0,0
F03_0102_0001_1,True,480,101,0.0,0
F03_0103_0001_1,True,480,114,0.0,0
F03_0103_0001_2,True,480,114,0.0,0
F03_0104_0001_1,True,480,114,0.0,0
F03_0104_0001_2,True,480,114,0.0,0
F03_0106_0001_1,True,480,114,0.0,0
F03_0138_0001_1,True,480,80,0.0,0
F03_0145_0001_2,True,480,81,1.875,1440
F03_0147_0001_1,True,480,81,1.25,960
F03_0154_0002_1,True,480,114,0.0,0
F03_0154_0002_2,True,480,114,0.0,0
F03_0155_0001_1,True,480,114,0.0,0
F03_0155_0001_2,True,480,114,0.0,0
F03_0156_0001_1,True,480,80,0.0,0
F03_0166_0001_1,True,480,101,0.0,0
F03_0166_0001_2,True,480,101,0.0,0
F03_0166_0002_1,True,480,81,1.0,960
F03_0166_0002_2,True,480,81,1.0,960
F03_0185_0002_2,True,480,114,0.0,0
F03_0249_0001_1,True,480,81,2.25,1440
F03_0288_0003_1,True,480,91,0.0,0
F03_0288_0003_2,True,480,91,0.0,0
F03_0321_0001_2,True,480,91,0.0,0
F03_0329_0002_1,True,480,80,0.0,0
F03_0339_0001_1,True,480,80,0.0,0
F03_0339_0001_2,True,480,80,0.0,0
F03_0349_0002_1,True,480,81,0.0,0
F03_0388_0002_1,True,480,101,0.0,0
F03_0388_0002_2,True,480,101,0.0,0
F03_0393_0001_1,True,480,81,0.0,0
F03_0393_0002_1,True,480,81,0.0,0
F03_0406_0001_2,True,480,81,0.0,0
F03_0409_0001_1,True,480,114,0.0,0
F03_0422_0001_1,True,480,114,0.0,0
F03_0448_0001_1,True,480,81,0.0,0
F03_0497_0002_1,True,480,114,0.0,0
F04_0002_0001_2,True,480,80,0.0,0
F04_0008_0001_1,True,480,80,0.0,0
F04_0008_0001_2,True,480,80,0.0,0
F04_0010_0001_1,True,480,80,0.0,0
F04_0011_0001_2,True,480,114,0.0,0
F04_0012_0001_1,True,480,114,0.0,0
F04_0014_0001_2,True,480,80,0.0,0
F04_0015_0001_1,True,480,114,0.0,0
F04_0015_0001_2,True,480,114,0.0,0
F04_0020_0001_1,True,480,114,1.714284,1920
F04_0020_0001_2,True,480,114,1.714284,1920
F04_0025_0001_1,True,480,80,0.0,0
F04_0025_0002_1,True,480,80,0.0,0
F04_0026_0002_1,True,480,114,0.0,0
F04_0030_0001_1,True,480,80,0.0,0
F04_0050_0001_2,True,480,101,0.0,0
F04_0054_0001_1,True,480,91,0.75,720
F04_0054_0002_1,True,480,114,0.0,0
F04_0070_0002_1,True,480,80,0.0,0
F04_0070_0002_2,True,480,80,0.0,0
F04_0073_0002_2,True,480,114,0.0,0
F04_0100_0001_1,True,480,114,0.0,0
F04_0100_0002_1,True,480,114,0.0,0
F04_0100_0002_2,True,480,114,0.0,0
F04_0127_0001_1,True,480,80,0.0,0
F04_0127_0001_2,True,480,80,0.0,0
F04_0133_0002_1,True,480,114,0.0,0
F04_0133_0002_2,True,480,114,0.0,0
F04_0138_0001_2,True,480,80,0.0,0
F04_0138_0002_2,True,480,80,0.0,0
F04_0147_0001_1,True,480,81,1.25,960
F04_0158_0002_2,True,480,80,0.0,0
F04_0180_0001_2,True,480,93,1.5,1440
F04_0185_0001_1,True,480,114,0.0,0
F04_0212_0001_1,True,480,88,0.9375,720
F04_0217_0002_1,True,480,81,1.8,1440
F04_0220_0001_1,True,480,114,0.0,0
F04_0223_0001_1,True,480,93,2.470587,1680
F04_0223_0001_2,True,480,93,2.470587,1680
F04_0223_0002_1,True,480,93,2.470587,1680
F04_0223_0002_2,True,480,93,2.470587,1680
F04_0239_0001_2,True,480,93,3.1034490000000003,1440
F04_0247_0001_1,True,480,114,0.0,0
F04_0259_0001_1,True,480,93,1.875,1440
F04_0262_0001_1,True,480,101,0.0,0
F04_0268_0001_2,True,480,101,0.0,0
F04_0271_0002_2,True,480,81,0.731707,480
F04_0271_0003_1,True,480,81,0.0,0
F04_0275_0001_1,True,480,101,0.0,0
F04_0287_0002_1,True,480,93,0.0,0
F04_0287_0002_2,True,480,93,0.0,0
F04_0303_0001_2,True,480,80,0.0,0
F04_0303_0002_1,True,480,80,0.0,0
F04_0303_0002_2,True,480,80,0.0,0
F04_0329_0002_1,True,480,80,0.0,0
F04_0331_0002_2,True,480,80,0.0,0
F04_0339_0001_1,True,480,80,0.0,0
F04_0339_0001_2,True,480,80,0.0,0
F04_0349_0001_1,True,480,81,0.0,0
F04_0349_0002_1,True,480,81,0.0,0
F04_0359_0001_1,True,480,101,0.0,0
F04_0359_0001_2,True,480,101,0.0,0
F04_0359_0002_1,True,480,101,0.0,0
F04_0359_0002_2,True,480,101,0.0,0
F04_0388_0001_1,True,480,101,0.0,0
F04_0388_0001_2,True,480,101,0.0,0
F04_0392_0001_1,True,480,93,0.0,0
F04_0392_0001_2,True,480,93,0.0,0
F04_0407_0002_1,True,480,95,0.0,0
F04_0407_0002_2,True,480,95,0.0,0
F04_0409_0001_1,True,480,114,0.0,0
F04_0409_0001_2,True,480,114,0.0,0
F04_0410_0002_2,True,480,101,0.0,0
F04_0411_0001_1,True,480,93,0.0,0
F04_0421_0001_1,True,480,114,0.0,0
F04_0421_0001_2,True,480,114,0.0,0
F04_0421_0002_1,True,480,93,0.0,0
F04_0422_0001_2,True,480,114,0.0,0
F04_0426_0001_1,True,480,93,0.0,0
F04_0430_0001_1,True,480,101,0.0,0
F04_0437_0001_1,True,480,101,0.0,0
F04_0448_0001_1,True,480,81,0.0,0
F04_0448_0001_2,True,480,81,0.0,0
F04_0448_0002_1,True,480,81,0.0,0
F04_0448_0002_2,True,480,81,0.0,0
F04_0458_0001_1,True,480,101,0.0,0
F04_0458_0001_2,True,480,101,0.0,0
F04_0458_0002_1,True,480,101,0.0,0
F04_0458_0002_2,True,480,101,0.0,0
F04_0465_0001_2,True,480,101,0.0,0
F04_0473_0001_1,True,480,93,0.0,0
F04_0485_0002_1,True,480,114,0.0,0
F05_0002_0001_1,True,480,80,0.0,0
F05_0003_0001_1,True,480,80,0.0,0
F05_0003_0001_2,True,480,80,0.0,0
F05_0004_0001_1,True,480,80,1.0,960
F05_0004_0001_2,True,480,80,1.0,960
F05_0005_0001_2,True,480,80,0.0,0
F05_0007_0001_1,True,480,80,0.0,0
F05_0007_0001_2,True,480,80,0.0,0
F05_0008_0001_2,True,480,80,0.0,0
F05_0009_0001_1,True,480,80,0.0,0
F05_0009_0001_2,True,480,80,0.0,0
F05_0012_0001_2,True,480,114,0.0,0
F05_0015_0001_1,True,480,114,0.0,0
F05_0020_0001_1,True,480,114,1.714284,1920
F05_0021_0001_1,True,480,114,0.0,0
F05_0021_0001_2,True,480,114,0.0,0
F05_0022_0002_2,True,480,80,0.0,0
F05_0027_0002_1,True,480,80,0.0,0
F05_0036_0001_1,True,480,114,0.0,0
F05_0042_0001_1,True,480,114,0.0,0
F05_0042_0002_1,True,480,114,0.0,0
F05_0050_0001_2,True,480,101,0.0,0
F05_0089_0002_2,True,480,80,0.0,0
F05_0094_0001_1,True,480,100,0.0,0
F05_0133_0002_2,True,480,114,0.0,0
F05_0137_0001_1,True,480,114,0.0,0
F05_0137_0003_2,True,480,114,0.0,0
F05_0138_0001_1,True,480,80,0.0,0
F05_0138_0001_2,True,480,80,0.0,0
F05_0138_0002_2,True,480,80,0.0,0
F05_0142_0001_1,True,480,114,0.0,0
F05_0143_0002_1,True,480,114,0.0,0
F05_0145_0003_1,True,480,101,0.0,0
F05_0145_0003_2,True,480,101,0.0,0
F05_0147_0001_1,True,480,81,1.25,960
F05_0156_0001_1,True,480,80,0.0,0
F05_0156_0001_2,True,480,80,0.0,0
F05_0158_0002_2,True,480,80,0.0,0
F05_0205_0001_1,True,480,74,1.2,960
F05_0207_0001_1,True,480,101,0.0,0
F05_0221_0001_2,True,480,80,0.0,0
F05_0257_0001_2,True,480,93,2.25,1440
F05_0262_0001_2,True,480,101,0.0,0
F05_0264_0001_2,True,480,114,0.0,0
F05_0271_0001_2,True,480,81,0.731707,480
F05_0285_0001_1,True,480,91,0.0,0
F05_0287_0002_1,True,480,93,0.0,0
F05_0287_0002_2,True,480,93,0.0,0
F05_0288_0003_2,True,480,91,0.0,0
F05_0364_0002_1,True,480,114,0.0,0
F05_0406_0001_1,True,480,81,0.0,0
F05_0406_0001_2,True,480,81,0.0,0
F05_0421_0001_1,True,480,114,0.0,0
F05_0421_0001_2,True,480,114,0.0,0
M01_0002_0001_1,True,480,80,0.0,0
M01_0002_0001_2,True,480,80,0.0,0
M01_0005_0001_1,True,480,80,0.0,0
M01_0005_0001_2,True,480,80,0.0,0
M01_0006_0001_1,True,480,80,0.0,0
M01_0006_0002_1,True,480,80,0.0,0
M01_0006_0002_2,True,480,80,0.0,0
M01_0007_0001_1,True,480,80,0.0,0
M01_0007_0001_2,True,480,80,0.0,0
M01_0008_0001_1,True,480,80,0.0,0
M01_0008_0001_2,True,480,80,0.0,0
M01_0010_0001_1,True,480,80,0.0,0
M01_0010_0001_2,True,480,80,0.0,0
M01_0011_0001_1,True,480,114,0.0,0
M01_0011_0001_2,True,480,114,0.0,0
M01_0012_0001_1,True,480,114,0.0,0
M01_0012_0001_2,True,480,114,0.0,0
M01_0013_0001_1,True,480,114,0.0,0
M01_0013_0001_2,True,480,114,0.0,0
M01_0014_0001_1,True,480,80,0.0,0
M01_0014_0001_2,True,480,80,0.0,0
M01_0015_0001_1,True,480,114,0.0,0
M01_0015_0001_2,True,480,114,0.0,0
M01_0016_0001_1,True,480,114,0.0,0
M01_0016_0001_2,True,480,114,0.0,0
M01_0016_0002_2,True,480,114,0.0,0
M01_0017_0001_1,True,480,80,0.0,0
M01_0017_0001_2,True,480,80,0.0,0
M01_0018_0002_1,True,480,80,0.0,0
M01_0018_0002_2,True,480,80,0.0,0
M01_0019_0001_1,True,480,80,0.0,0
M01_0019_0001_2,True,480,80,0.0,0
M01_0020_0001_1,True,480,114,1.714284,1920
M01_0020_0001_2,True,480,114,1.714284,1920
M01_0020_0002_1,True,480,114,0.0,0
M01_0020_0002_2,True,480,114,0.0,0
M01_0021_0001_1,True,480,114,0.0,0
M01_0022_0001_1,True,480,80,0.0,0
M01_0022_0001_2,True,480,80,0.0,0
M01_0022_0002_1,True,480,80,0.0,0
M01_0024_0001_1,True,480,114,0.0,0
M01_0024_0002_1,True,480,114,0.0,0
M01_0024_0002_2,True,480,114,0.0,0
M01_0024_0003_1,True,480,114,0.0,0
M01_0025_0001_1,True,480,80,0.0,0
